Player,Salary,Season,PTS,AST,REB,TOV,GP,IntegrationMethod,Source
ronnie price,947276.0,2016.0,331.0,147.0,99.0,70.0,62.0,Exact,both
sebastian telfair,1567500.0,2013.0,331.0,153.0,84.0,64.0,59.0,Exact,both
jason smith,2187913.0,2011.0,331.0,36.0,241.0,53.0,77.0,Exact,both
alonzo gee,641141.0,2011.0,331.0,38.0,182.0,55.0,56.0,Exact,both
daniel theis,815615.0,2018.0,331.0,56.0,274.0,56.0,63.0,Exact,both
jonathon simmons,525093.0,2016.0,331.0,58.0,96.0,53.0,55.0,Exact,both
lance thomas,403784.0,2015.0,330.0,49.0,120.0,57.0,40.0,Exact,both
sean kilpatrick,2054856.0,2018.0,330.0,46.0,87.0,38.0,52.0,Exact,both
grayson allen,2429400.0,2020.0,330.0,52.0,85.0,33.0,38.0,Exact,both
jose alvarado,2226438.0,2022.0,330.0,152.0,100.0,40.0,54.0,Exact,both
tony allen,2500000.0,2010.0,330.0,72.0,145.0,66.0,54.0,Exact,both
isaac bonga,1416842.0,2020.0,330.0,76.0,222.0,58.0,66.0,Exact,both
henry walker,736420.0,2010.0,329.0,40.0,88.0,28.0,35.0,Exact,both
justin anderson,1514160.0,2017.0,329.0,32.0,149.0,40.0,51.0,Exact,both
qyntel woods,745248.0,2006.0,329.0,47.0,190.0,61.0,49.0,Exact,both
michael curry,2400000.0,2002.0,329.0,127.0,168.0,60.0,82.0,Exact,both
cartier martin,104034.0,2014.0,329.0,33.0,110.0,34.0,59.0,Exact,both
alexis ajinca,635880.0,2014.0,328.0,40.0,277.0,63.0,56.0,Exact,both
devin brown,998398.0,2009.0,328.0,54.0,119.0,54.0,63.0,Exact,both
patrick patterson,1823280.0,2011.0,328.0,41.0,200.0,31.0,52.0,Exact,both
rasho nesterovic,1123000.0,2001.0,328.0,45.0,286.0,55.0,73.0,Exact,both
lamar stevens,1890091.0,2023.0,328.0,33.0,207.0,27.0,62.0,Exact,both
cole aldrich,1100602.0,2016.0,328.0,50.0,288.0,64.0,60.0,Exact,both
michael doleac,2753000.0,2003.0,328.0,42.0,219.0,49.0,75.0,Exact,both
dejuan blair,1054000.0,2013.0,328.0,45.0,230.0,49.0,61.0,Exact,both
jameer nelson,2732000.0,2015.0,327.0,125.0,66.0,61.0,34.0,Exact,both
meyers leonard,2317920.0,2015.0,327.0,32.0,250.0,39.0,55.0,Exact,both
bismack biyombo,2798040.0,2012.0,327.0,27.0,368.0,71.0,63.0,Exact,both
quentin grimes,2456609.0,2024.0,327.0,52.0,88.0,21.0,45.0,Exact,both
luke babbitt,1100602.0,2016.0,327.0,53.0,148.0,23.0,47.0,Exact,both
noah vonleh,2751360.0,2017.0,327.0,31.0,387.0,64.0,74.0,Exact,both
earl barron,973328.0,2008.0,326.0,29.0,198.0,48.0,46.0,Exact,both
matt bonner,2700000.0,2008.0,326.0,32.0,192.0,39.0,68.0,Exact,both
tim hardaway jr,1304520.0,2016.0,326.0,51.0,86.0,23.0,51.0,Exact,both
gary forbes,473604.0,2011.0,326.0,49.0,116.0,46.0,63.0,Exact,both
