Player,Salary,Season,PTS,AST,REB,TOV,GP,IntegrationMethod,Source
jake tsakalidis,2900000.0,2007.0,54.0,2.0,64.0,21.0,23.0,Exact,both
josh okogie,2899609.0,2024.0,277.0,64.0,154.0,36.0,60.0,Exact,both
joel freeland,2897976.0,2014.0,174.0,36.0,208.0,32.0,52.0,Exact,both
hubert davis,2894000.0,2004.0,4.0,3.0,8.0,2.0,14.0,Exact,both
hubert davis,2894000.0,2004.0,4.0,4.0,8.0,3.0,17.0,Exact,both
hubert davis,2894000.0,2004.0,0.0,1.0,0.0,1.0,3.0,Exact,both
trey lyles,2890868.0,2022.0,254.0,30.0,135.0,19.0,24.0,Exact,both
zeke nnaji,2889434.0,2022.0,270.0,17.0,147.0,23.0,41.0,Exact,both
omer yurtseven,2883199.0,2024.0,222.0,29.0,208.0,37.0,48.0,Exact,both
bruno fernando,2881217.0,2023.0,153.0,31.0,137.0,25.0,39.0,Exact,both
bruno fernando,2881217.0,2023.0,126.0,30.0,122.0,20.0,31.0,Exact,both
bruno fernando,2881217.0,2023.0,27.0,1.0,15.0,5.0,8.0,Exact,both
dean garrett,2880000.0,2001.0,177.0,24.0,217.0,25.0,70.0,Exact,both
michael doleac,2880000.0,2007.0,200.0,22.0,155.0,30.0,56.0,Exact,both
brent price,2880000.0,2001.0,13.0,5.0,4.0,4.0,6.0,Exact,both
danilo gallinari,2873520.0,2009.0,170.0,15.0,55.0,15.0,28.0,Exact,both
tomas satoransky,2870813.0,2017.0,154.0,92.0,83.0,38.0,57.0,Exact,both
eddie house,2862000.0,2010.0,115.0,37.0,40.0,20.0,18.0,Exact,both
anthony johnson,2860000.0,2008.0,104.0,60.0,39.0,34.0,27.0,Exact,both
anthony johnson,2860000.0,2008.0,283.0,202.0,98.0,50.0,42.0,Exact,both
julian wright,2858057.0,2011.0,188.0,58.0,118.0,43.0,52.0,Exact,both
jordan hill,2855760.0,2012.0,33.0,2.0,31.0,7.0,7.0,Exact,both
jordan hill,2855760.0,2012.0,161.0,14.0,155.0,24.0,32.0,Exact,both
jordan hill,2855760.0,2012.0,194.0,16.0,186.0,31.0,39.0,Exact,both
kirk hinrich,2854940.0,2016.0,5.0,14.0,12.0,3.0,11.0,Exact,both
brian roberts,2854940.0,2016.0,60.0,16.0,12.0,7.0,21.0,Exact,both
brian roberts,2854940.0,2016.0,145.0,38.0,29.0,16.0,30.0,Exact,both
brian roberts,2854940.0,2016.0,205.0,54.0,41.0,23.0,51.0,Exact,both
udonis haslem,2854940.0,2016.0,59.0,14.0,75.0,5.0,37.0,Exact,both
kirk hinrich,2854940.0,2016.0,137.0,73.0,70.0,30.0,46.0,Exact,both
kirk hinrich,2854940.0,2016.0,132.0,59.0,58.0,27.0,35.0,Exact,both
keon johnson,2842674.0,2023.0,189.0,59.0,44.0,43.0,40.0,Exact,both
etwaun moore,2841492.0,2021.0,133.0,40.0,45.0,23.0,27.0,Exact,both
charles bassey,2835996.0,2023.0,199.0,48.0,193.0,41.0,35.0,Exact,both
isaiah jackson,2834485.0,2022.0,297.0,10.0,149.0,40.0,36.0,Exact,both
hassan whiteside,2827417.0,2021.0,293.0,20.0,215.0,40.0,36.0,Exact,both
chris mihm,2823000.0,2004.0,152.0,10.0,140.0,25.0,22.0,Exact,both
kwame brown,2819044.0,2013.0,41.0,9.0,74.0,8.0,22.0,Exact,both
goga bitadze,2816760.0,2020.0,172.0,23.0,106.0,28.0,54.0,Exact,both
popeye jones,2815000.0,2001.0,162.0,31.0,220.0,21.0,45.0,Exact,both
oliviermaxence prosper,2814949.0,2024.0,121.0,22.0,79.0,8.0,40.0,Exact,both
sonny weems,2814000.0,2016.0,17.0,2.0,12.0,4.0,7.0,Exact,both
sonny weems,2814000.0,2016.0,107.0,49.0,53.0,41.0,43.0,Exact,both
sonny weems,2814000.0,2016.0,90.0,47.0,41.0,37.0,36.0,Exact,both
kevin seraphin,2814000.0,2016.0,187.0,47.0,126.0,43.0,48.0,Exact,both
tj leaf,2813280.0,2020.0,84.0,9.0,71.0,8.0,28.0,Exact,both
mikki moore,2813000.0,2003.0,18.0,3.0,8.0,2.0,8.0,Exact,both
mikki moore,2813000.0,2003.0,18.0,3.0,7.0,2.0,5.0,Exact,both
mikki moore,2813000.0,2003.0,0.0,0.0,1.0,0.0,3.0,Exact,both
chris wilcox,2812239.0,2006.0,218.0,18.0,173.0,32.0,48.0,Exact,both
james johnson,2812006.0,2013.0,276.0,58.0,145.0,68.0,54.0,Exact,both
